-5.18955	1.83734	
-5.18924	1.83734	
-5.18894	1.50735	
-5.18863	1.17737	
-5.18833	1.47986	
-5.18802	1.78235	
-5.18772	2.08484	
-5.18741	2.3873	
-5.18711	2.69324	
-5.1868	2.99918	
-5.1865	2.64511	
-5.18619	2.29108	
-5.18589	2.267	
-5.18558	2.24295	
-5.18528	2.21887	
-5.18497	2.19482	
-5.18467	2.09256	
-5.18436	1.9903	
-5.18406	1.22806	
-5.18375	0.46582	
-5.18345	0.569794	
-5.18314	0.673767	
-5.18284	0.777771	
-5.18253	0.881744	
-5.18223	1.13696	
-5.18192	1.39218	
-5.18162	1.64743	
-5.18131	1.90265	
-5.18101	2.15787	
-5.1807	2.41309	
-5.1804	2.66833	
-5.18009	2.92355	
-5.17979	2.97253	
-5.17948	3.02151	
-5.17918	3.0705	
-5.17887	3.11948	
-5.17857	2.67346	
-5.17826	2.22748	
-5.17796	1.78146	
-5.17765	1.33548	
-5.17735	1.61478	
-5.17704	1.89404	
-5.17673	2.17334	
-5.17643	2.45264	
-5.17612	2.16818	
-5.17582	1.88373	
-5.17551	1.5993	
-5.17521	1.31485	
-5.1749	0.829315	
-5.1746	0.343781	
-5.17429	0.51825	
-5.17399	0.692688	
-5.17368	1.36212	
-5.17338	2.03156	
-5.17307	2.04099	
-5.17277	2.05045	
-5.17246	2.06677	
-5.17216	2.0831	
-5.17185	2.09943	
-5.17155	2.11575	
-5.17124	2.2146	
-5.17094	2.31342	
-5.17063	2.41223	
-5.17033	2.51105	
-5.17002	2.83932	
-5.16972	3.1676	
-5.16941	2.83591	
-5.16911	2.50418	
-5.1688	2.26874	
-5.1685	2.03326	
-5.16819	1.79779	
-5.16789	1.56235	
-5.16758	1.38531	
-5.16728	1.20828	
-5.16697	1.03128	
-5.16667	0.854248	
-5.16636	0.952209	
-5.16606	1.05017	
-5.16575	1.14813	
-5.16545	1.24609	
-5.16514	1.2272	
-5.16484	1.20828	
-5.16453	1.18939	
-5.16423	1.17047	
-5.16392	1.11032	
-5.16362	1.05017	
-5.16331	0.990021	
-5.16301	0.929871	
-5.1627	1.595	
-5.1624	2.26013	
-5.16209	2.26529	
-5.16179	2.27045	
-5.16148	2.15186	
-5.16118	2.03326	
-5.16087	1.91467	
-5.16056	1.79608	
-5.16026	1.62057	
-5.15995	1.44504	
-5.15965	1.26953	
-5.15934	1.09399	
-5.15904	1.30347	
-5.15873	1.51294	
-5.15843	1.72238	
-5.15812	1.93185	
-5.15782	1.83539	
-5.15751	1.73892	
-5.15721	1.64249	
-5.1569	1.54602	
-5.1566	1.44955	
-5.15629	1.35309	
-5.15599	1.25662	
-5.15568	1.16016	
-5.15538	0.909027	
-5.15507	0.657867	
-5.15477	0.406738	
-5.15446	0.155579	
-5.15416	0.440674	
-5.15385	0.725769	
-5.15355	1.01086	
-5.15324	1.29593	
-5.15294	0.938232	
-5.15263	0.580536	
-5.15233	0.882813	
-5.15202	1.18509	
-5.15172	1.5011	
-5.15141	1.81714	
-5.15111	2.13315	
-5.1508	2.44919	
-5.1505	1.98944	
-5.15019	1.52969	
-5.14989	1.06995	
-5.14958	0.610199	
-5.14928	0.755402	
-5.14897	0.900635	
-5.14867	1.04587	
-5.14836	1.1911	
-5.14806	1.30197	
-5.14775	1.41281	
-5.14745	1.52368	
-5.14714	1.63452	
-5.14684	1.4704	
-5.14653	1.30624	
-5.14623	1.14212	
-5.14592	0.977997	
-5.14562	1.1911	
-5.14531	1.40424	
-5.145	1.61734	
-5.1447	1.83044	
-5.14439	1.80984	
-5.14409	1.78922	
-5.14378	1.76859	
-5.14348	1.74796	
-5.14317	1.53485	
-5.14287	1.32172	
-5.14256	1.76859	
-5.14226	2.21545	
-5.14195	2.27731	
-5.14165	2.3392	
-5.14134	1.74109	
-5.14104	1.14297	
-5.14073	1.34579	
-5.14043	1.54858	
-5.14012	1.7514	
-5.13982	1.95419	
-5.13951	1.84076	
-5.13921	1.72733	
-5.1389	1.61389	
-5.1386	1.50046	
-5.13829	1.6861	
-5.13799	1.8717	
-5.13768	2.05731	
-5.13738	2.24295	
-5.13707	2.26358	
-5.13677	2.28418	
-5.13646	2.30481	
-5.13616	2.32544	
-5.13585	2.37097	
-5.13555	2.41653	
-5.13524	2.46207	
-5.13494	2.50763	
-5.13463	2.51193	
-5.13433	2.5162	
-5.13402	2.52051	
-5.13372	2.52481	
-5.13341	2.86942	
-5.13311	3.21402	
-5.1328	2.89862	
-5.1325	2.58325	
-5.13219	2.18536	
-5.13189	1.78748	
-5.13158	1.38962	
-5.13128	0.99173	
-5.13097	1.02182	
-5.13067	1.05188	
-5.13036	1.74194	
-5.13006	2.43201	
-5.12975	2.47583	
-5.12945	2.51965	
-5.12914	2.56348	
-5.12883	2.6073	
-5.12853	2.50333	
-5.12822	2.39935	
-5.12792	2.29535	
-5.12761	2.19138	
-5.12731	2.0874	
-5.127	1.98343	
-5.1267	1.87943	
-5.12639	1.77545	
-5.12609	1.82016	
-5.12578	1.86484	
-5.12548	1.90952	
-5.12517	1.95419	
-5.12487	2.16388	
-5.12456	2.37357	
-5.12426	2.58325	
-5.12395	2.79294	
-5.12365	2.48355	
-5.12334	2.17419	
-5.12304	1.86484	
-5.12273	1.55548	
-5.12243	1.6311	
-5.12212	1.70673	
-5.12182	1.78235	
-5.12151	1.85797	
-5.12121	2.08527	
-5.1209	2.31256	
-5.1206	2.53986	
-5.12029	2.76715	
-5.11999	2.8707	
-5.11968	2.97424	
-5.11938	3.07779	
-5.11907	3.18134	
-5.11877	2.59741	
-5.11846	2.01349	
-5.11816	2.08954	
-5.11785	2.16559	
-5.11755	2.4754	
-5.11724	2.78519	
-5.11694	2.435	
-5.11663	2.08484	
-5.11633	1.46396	
-5.11602	0.843079	
-5.11572	1.32214	
-5.11541	1.80124	
-5.11511	2.44531	
-5.1148	3.08939	
-5.1145	2.63351	
-5.11419	2.17764	
-5.11389	2.07236	
-5.11358	1.9671	
-5.11327	2.52179	
-5.11297	3.07651	
-5.11266	3.49371	
-5.11236	3.91095	
-5.11205	2.78821	
-5.11175	1.66547	
-5.11144	1.51895	
-5.11114	1.37244	
-5.11083	1.88589	
-5.11053	2.39935	
-5.11022	2.28033	
-5.10992	2.16132	
-5.10961	2.0423	
-5.10931	1.92328	
-5.109	2.11362	
-5.1087	2.30396	
-5.10839	2.49429	
-5.10809	2.68466	
-5.10778	2.38	
-5.10748	2.07538	
-5.10717	1.77072	
-5.10687	1.46609	
-5.10656	1.58255	
-5.10626	1.69897	
-5.10595	1.81543	
-5.10565	1.93185	
-5.10534	1.84207	
-5.10504	1.75226	
-5.10473	2.32242	
-5.10443	2.89261	
-5.10412	2.7478	
-5.10382	2.603	
-5.10351	2.45822	
-5.10321	2.31342	
-5.1029	2.33362	
-5.1026	2.35379	
-5.10229	2.37399	
-5.10199	2.3942	
-5.10168	2.40878	
-5.10138	2.4234	
-5.10107	1.77805	
-5.10077	1.13266	
-5.10046	1.33978	
-5.10016	1.54687	
-5.09985	1.42398	
-5.09955	1.30109	
-5.09924	0.806976	
-5.09894	0.312866	
-5.09863	0.148712	
-5.09833	-0.0154114	
-5.09802	0.810425	
-5.09772	1.63623	
-5.09741	1.80209	
-5.0971	1.96796	
-5.0968	1.58899	
-5.09649	1.21002	
-5.09619	0.831024	
-5.09588	0.452057	
-5.09558	0.63681	
-5.09527	0.821594	
-5.09497	1.00635	
-5.09466	1.1911	
-5.09436	1.38275	
-5.09405	1.57437	
-5.09375	1.76599	
-5.09344	1.95764	
-5.09314	1.57181	
-5.09283	1.18594	
-5.09253	1.46008	
-5.09222	1.73422	
-5.09192	2.27603	
