-5.19115	2.73076	
-5.19084	2.73076	
-5.19054	2.45486	
-5.19023	2.17896	
-5.18993	1.75937	
-5.18962	1.33978	
-5.18932	1.47198	
-5.18901	1.60418	
-5.18871	1.68752	
-5.1884	1.77087	
-5.1881	1.57831	
-5.18779	1.38576	
-5.18749	1.38289	
-5.18718	1.38001	
-5.18688	1.37714	
-5.18657	1.37427	
-5.18627	1.68968	
-5.18596	2.00509	
-5.18566	2.32051	
-5.18535	2.63592	
-5.18505	2.2271	
-5.18474	1.81829	
-5.18444	1.96126	
-5.18413	2.10424	
-5.18383	2.29608	
-5.18352	2.48791	
-5.18322	2.67974	
-5.18291	2.87158	
-5.18261	2.77602	
-5.1823	2.68046	
-5.182	2.58491	
-5.18169	2.48935	
-5.18139	2.40259	
-5.18108	2.31583	
-5.18078	2.22908	
-5.18047	2.14232	
-5.18017	2.19351	
-5.17986	2.24471	
-5.17956	2.2959	
-5.17925	2.34709	
-5.17895	2.44139	
-5.17864	2.53569	
-5.17833	2.62999	
-5.17803	2.72429	
-5.17772	2.68064	
-5.17742	2.637	
-5.17711	2.59335	
-5.17681	2.5497	
-5.1765	2.44929	
-5.1762	2.34888	
-5.17589	2.24848	
-5.17559	2.14807	
-5.17528	2.04766	
-5.17498	1.94725	
-5.17467	1.84685	
-5.17437	1.74644	
-5.17406	1.76961	
-5.17376	1.79278	
-5.17345	1.81595	
-5.17315	1.83912	
-5.17284	1.44845	
-5.17254	1.05777	
-5.17223	0.667101	
-5.17193	0.276426	
-5.17162	0.602077	
-5.17132	0.927729	
-5.17101	1.25338	
-5.17071	1.57903	
-5.1704	1.49084	
-5.1701	1.40265	
-5.16979	1.31445	
-5.16949	1.22626	
-5.16918	1.51167	
-5.16888	1.79709	
-5.16857	2.08251	
-5.16827	2.36792	
-5.16796	2.56712	
-5.16766	2.76632	
-5.16735	2.41373	
-5.16705	2.06113	
-5.16674	2.01964	
-5.16644	1.97815	
-5.16613	2.21255	
-5.16583	2.44696	
-5.16552	2.46869	
-5.16522	2.49043	
-5.16491	3.06395	
-5.16461	3.63748	
-5.1643	3.67358	
-5.164	3.70969	
-5.16369	3.194	
-5.16339	2.67831	
-5.16308	2.27757	
-5.16278	1.87684	
-5.16247	1.47611	
-5.16216	1.07538	
-5.16186	1.09603	
-5.16155	1.11669	
-5.16125	1.13735	
-5.16094	1.158	
-5.16064	1.17866	
-5.16033	1.19931	
-5.16003	1.21997	
-5.15972	1.24063	
-5.15942	1.29577	
-5.15911	1.35091	
-5.15881	1.40606	
-5.1585	1.4612	
-5.1582	1.51634	
-5.15789	1.57149	
-5.15759	1.62663	
-5.15728	1.68177	
-5.15698	2.00348	
-5.15667	2.32517	
-5.15637	2.64687	
-5.15606	2.96857	
-5.15576	2.74998	
-5.15545	2.53138	
-5.15515	2.31278	
-5.15484	2.09418	
-5.15454	1.32379	
-5.15423	0.5534	
-5.15393	0.702665	
-5.15362	0.851929	
-5.15332	1.19087	
-5.15301	1.52982	
-5.15271	1.86876	
-5.1524	2.2077	
