-5.19115	-0.192456	
-5.19084	-0.192456	
-5.19054	0.0974188	
-5.19023	0.387294	
-5.18993	0.230278	
-5.18962	0.0732627	
-5.18932	-0.0837531	
-5.18901	-0.240769	
-5.18871	-0.10187	
-5.1884	0.0370283	
-5.1881	0.175927	
-5.18779	0.314826	
-5.18749	0.272552	
-5.18718	0.230278	
-5.18688	0.188005	
-5.18657	0.145731	
-5.18627	0.364648	
-5.18596	0.583564	
-5.18566	0.22273	
-5.18535	-0.138105	
-5.18505	-0.462705	
-5.18474	-0.787304	
-5.18444	-0.532154	
-5.18413	-0.277003	
-5.18383	-0.483841	
-5.18352	-0.690679	
-5.18322	-0.317767	
-5.18291	0.0551457	
-5.18261	0.144222	
-5.1823	0.233298	
-5.182	-0.257376	
-5.18169	-0.74805	
-5.18139	-0.618588	
-5.18108	-0.489125	
-5.18078	-0.0697877	
-5.18047	0.34955	
-5.18017	0.424661	
-5.17986	0.499772	
-5.17956	0.574883	
-5.17925	0.649994	
-5.17895	0.398995	
-5.17864	0.147996	
-5.17833	-0.103003	
-5.17803	-0.354001	
-5.17772	-0.266812	
-5.17742	-0.179623	
-5.17711	-0.0924342	
-5.17681	-0.00524521	
-5.1765	0.0502386	
-5.1762	0.105723	
-5.17589	0.161207	
-5.17559	0.216691	
-5.17528	0.356721	
-5.17498	0.496752	
-5.17467	0.0570326	
-5.17437	-0.382687	
-5.17406	-0.321164	
-5.17376	-0.259641	
-5.17345	-0.198118	
-5.17315	-0.136595	
-5.17284	-0.093189	
-5.17254	-0.0497832	
-5.17223	0.283498	
-5.17193	0.616779	
-5.17162	0.224806	
-5.17132	-0.167168	
-5.17101	0.0206099	
-5.17071	0.208387	
-5.1704	0.106289	
-5.1701	0.00419092	
-5.16979	-0.387782	
-5.16949	-0.779756	
-5.16918	-0.697662	
-5.16888	-0.615568	
-5.16857	-0.533475	
-5.16827	-0.451381	
-5.16796	-0.260585	
-5.16766	-0.0697877	
-5.16735	-0.168866	
-5.16705	-0.267945	
-5.16674	0.0519371	
-5.16644	0.371819	
