-5.19015	0.0988312	
-5.18984	-0.63945	
-5.18954	-0.657913	
-5.18923	-0.676361	
-5.18893	-0.13649	
-5.18862	0.403381	
-5.18832	0.721771	
-5.18801	1.04016	
-5.18771	0.784058	
-5.1874	0.527969	
-5.1871	0.714844	
-5.18679	0.901733	
-5.18649	0.641022	
-5.18618	0.38031	
-5.18588	0.119598	
-5.18557	-0.141113	
-5.18527	-0.37471	
-5.18496	-0.608307	
-5.18466	-0.841904	
-5.18435	-1.0755	
-5.18405	-1.09685	
-5.18374	-1.11819	
-5.18344	-0.401245	
-5.18313	0.315704	
-5.18283	0.155945	
-5.18252	-0.00382996	
-5.18222	-0.163605	
-5.18191	-0.32338	
-5.18161	0.0705719	
-5.1813	0.464523	
-5.181	0.415497	
-5.18069	0.36647	
-5.18039	0.438141	
-5.18008	0.509796	
-5.17978	0.581467	
-5.17947	0.653137	
-5.17917	0.49408	
-5.17886	0.335037	
-5.17856	-0.266998	
-5.17825	-0.869019	
-5.17795	-0.848114	
-5.17764	-0.827194	
-5.17733	-0.363312	
-5.17703	0.100571	
-5.17672	0.158386	
-5.17642	0.216217	
-5.17611	-0.16893	
-5.17581	-0.554092	
-5.1755	-0.601822	
-5.1752	-0.649551	
-5.17489	-0.254303	
-5.17459	0.140945	
-5.17428	0.17627	
-5.17398	0.211594	
-5.17367	0.246933	
-5.17337	0.282257	
-5.17306	0.0430298	
-5.17276	-0.196198	
-5.17245	0.0075531	
-5.17215	0.211319	
-5.17184	0.567337	
-5.17154	0.923355	
-5.17123	0.541092	
-5.17093	0.158829	
-5.17062	0.283264	
-5.17032	0.407715	
-5.17001	0.310669	
-5.16971	0.213623	
-5.1694	0.107346	
-5.1691	0.00106812	
-5.16879	-0.326691	
-5.16849	-0.654449	
-5.16818	-0.410034	
-5.16788	-0.165619	
-5.16757	-0.364182	
-5.16727	-0.562744	
-5.16696	-0.664398	
-5.16666	-0.766052	
-5.16635	-0.424744	
-5.16605	-0.0834351	
-5.16574	-0.0357056	
-5.16544	0.0120239	
-5.16513	0.0597534	
-5.16483	0.107483	
-5.16452	0.210587	
-5.16422	0.31369	
-5.16391	0.416794	
-5.16361	0.519897	
-5.1633	0.265381	
-5.163	0.0108795	
-5.16269	0.199341	
-5.16239	0.387802	
-5.16208	0.0779266	
-5.16178	-0.231949	
-5.16147	-0.0988617	
-5.16116	0.0342407	
-5.16086	-0.0641022	
-5.16055	-0.162445	
-5.16025	-0.260788	
-5.15994	-0.359131	
-5.15964	-0.457474	
-5.15933	-0.555817	
-5.15903	-0.65416	
-5.15872	-0.752502	
-5.15842	-0.209457	
-5.15811	0.333588	
-5.15781	0.43367	
-5.1575	0.533737	
-5.1572	0.403091	
-5.15689	0.272446	
-5.15659	0.141815	
-5.15628	0.0111694	
-5.15598	0.00511169	
-5.15567	-0.000946045	
-5.15537	-0.00700378	
-5.15506	-0.0130615	
-5.15476	0.091629	
-5.15445	0.19632	
-5.15415	0.300995	
-5.15384	0.405685	
-5.15354	0.233521	
-5.15323	0.0613403	
-5.15293	-0.110825	
-5.15262	-0.283005	
-5.15232	0.0662537	
-5.15201	0.415497	
-5.15171	0.321762	
-5.1514	0.228043	
-5.1511	0.0337982	
-5.15079	-0.160431	
-5.15049	-0.133179	
-5.15018	-0.105927	
-5.14988	0.101288	
