-5.18985	1.88968	
-5.18954	1.34619	
-5.18924	0.910223	
-5.18893	0.793063	
-5.18863	0.761515	
-5.18832	0.688822	
-5.18802	0.674516	
-5.18771	0.633365	
-5.18741	0.754679	
-5.1871	0.810649	
-5.1868	0.780533	
-5.18649	0.533153	
-5.18619	0.447226	
-5.18588	0.946308	
-5.18558	1.86344	
-5.18527	2.54984	
-5.18497	2.53184	
-5.18466	2.27939	
-5.18436	2.10209	
-5.18405	2.06706	
-5.18375	2.0572	
-5.18344	1.96491	
-5.18314	1.90802	
-5.18283	1.91744	
-5.18253	1.91118	
-5.18222	1.4693	
-5.18192	1.04166	
-5.18161	1.00472	
-5.18131	1.33432	
-5.181	1.25824	
-5.1807	0.834464	
-5.18039	0.840051	
-5.18009	1.1269	
-5.17978	1.49359	
-5.17948	1.73345	
-5.17917	1.61834	
-5.17887	1.46032	
-5.17856	1.57037	
-5.17826	1.81821	
-5.17795	1.97781	
-5.17765	2.25581	
-5.17734	2.43451	
-5.17703	2.29491	
-5.17673	2.2447	
-5.17642	2.30626	
-5.17612	2.13568	
-5.17581	1.99845	
-5.17551	1.76574	
-5.1752	1.26817	
-5.1749	1.11405	
-5.17459	1.30481	
-5.17429	1.5719	
-5.17398	1.37951	
-5.17368	1.07756	
-5.17337	1.33892	
-5.17307	1.89605	
-5.17276	2.14817	
-5.17246	2.31714	
-5.17215	2.51291	
-5.17185	2.85687	
-5.17154	2.89584	
-5.17124	2.57264	
-5.17093	2.42436	
-5.17063	2.36124	
-5.17032	2.28901	
-5.17002	2.27812	
-5.16971	2.28066	
-5.16941	2.29474	
-5.1691	2.20522	
-5.1688	2.23131	
-5.16849	2.12482	
-5.16819	1.61354	
-5.16788	1.29217	
-5.16758	1.31467	
-5.16727	1.48995	
-5.16697	1.50142	
-5.16666	1.58866	
-5.16636	2.01077	
-5.16605	2.39649	
-5.16575	2.58098	
-5.16544	2.76611	
-5.16514	2.66226	
-5.16483	2.18271	
-5.16453	2.08287	
-5.16422	2.15156	
-5.16392	1.88189	
-5.16361	1.43093	
-5.16331	1.31939	
-5.163	1.45932	
-5.1627	1.87307	
-5.16239	2.31913	
-5.16209	2.66667	
-5.16178	2.86581	
-5.16148	2.5014	
-5.16117	2.10409	
-5.16086	2.22036	
-5.16056	2.38586	
-5.16025	2.10485	
-5.15995	1.86773	
-5.15964	1.77322	
-5.15934	1.86071	
-5.15903	2.07458	
-5.15873	2.30416	
-5.15842	2.46497	
-5.15812	2.28145	
